Name,Gender,Date_of_Birth,Domicile_State,Reservation_Category,10th_Marks,12th_Marks,Exam_Marks,Home_Guard_Status,Marital_Status,FIR_Registered
Student_20545,Female,2004-01-15,State_C,General,9.74,11.3,8.91,No,Single,No
Student_20546,Male,2004-01-15,State_A,General,13.58,13.11,14.02,No,Married,No
Student_20547,Female,2004-01-15,State_C,SC,12.65,14.2,16.01,No,Divorced,Yes
Student_20548,Male,2004-01-15,State_C,General,13.93,12.06,15.22,No,Single,No
Student_20549,Male,2004-01-15,State_D,OBC,11.89,12.16,8.98,No,Married,No
Student_20550,Male,2004-01-15,State_B,General,11.67,14.47,14.08,No,Single,No
Student_20551,Female,2004-01-16,State_D,OBC,16.64,16.79,18.27,No,Single,No
Student_20552,Female,2004-01-16,State_A,OBC,12.77,14.0,15.41,No,Married,No
Student_20553,Female,2004-01-16,State_C,OBC,12.74,9.66,9.85,No,Single,No
Student_20554,Female,2004-01-16,State_C,General,12.39,14.09,12.97,No,Single,No
Student_20555,Female,2004-01-16,State_B,SC,7.2,4.33,3.96,No,Single,No
Student_20556,Female,2004-01-16,State_B,ST,13.71,11.43,11.37,No,Single,No
Student_20557,Male,2004-01-17,State_C,General,5.28,5.85,6.12,No,Single,No
Student_20558,Female,2004-01-17,State_B,ST,6.58,6.12,6.73,No,Married,No
Student_20559,Female,2004-01-17,State_A,General,10.29,8.39,7.34,No,Married,Yes
Student_20560,Female,2004-01-17,State_A,General,10.16,7.38,7.82,No,Married,No
Student_20561,Female,2004-01-17,State_C,General,14.05,12.19,13.86,No,Single,No
Student_20562,Male,2004-01-17,State_B,OBC,12.55,12.99,14.85,No,Married,No
Student_20563,Male,2004-01-18,State_B,General,6.62,5.58,4.46,No,Divorced,No
Student_20564,Female,2004-01-18,State_C,OBC,10.11,7.25,10.36,No,Married,Yes
Student_20565,Female,2004-01-18,State_B,ST,13.85,13.98,14.49,No,Married,No
Student_20566,Female,2004-01-18,State_D,ST,15.75,19.87,20.0,No,Married,No
Student_20567,Male,2004-01-18,State_B,ST,6.86,7.02,9.37,No,Single,Yes
Student_20568,Female,2004-01-18,State_A,SC,15.15,16.43,14.02,No,Single,No
Student_20569,Female,2004-01-18,State_D,General,11.15,8.72,7.88,No,Single,No
Student_20570,Female,2004-01-19,State_B,General,16.34,14.75,14.98,No,Single,Yes
Student_20571,Male,2004-01-19,State_A,General,19.36,16.6,20.0,No,Single,No
Student_20572,Female,2004-01-19,State_B,General,7.12,6.08,6.22,No,Single,No
Student_20573,Female,2004-01-19,State_A,ST,13.11,13.02,10.75,No,Single,No
Student_20574,Male,2004-01-19,State_D,OBC,8.81,5.8,4.44,No,Single,No
Student_20575,Male,2004-01-19,State_A,General,6.5,2.31,0.71,No,Single,No
Student_20576,Female,2004-01-20,State_D,General,8.7,6.25,4.93,No,Single,No
Student_20577,Male,2004-01-20,State_B,OBC,12.23,12.69,14.3,No,Married,No
Student_20578,Male,2004-01-20,State_C,ST,8.9,8.96,7.46,No,Divorced,No
Student_20579,Female,2004-01-20,State_B,ST,11.37,10.94,11.21,No,Single,No
Student_20580,Male,2004-01-20,State_D,OBC,13.11,11.75,10.19,Yes,Single,No
Student_20581,Male,2004-01-20,State_A,SC,12.25,14.09,12.82,No,Single,Yes
Student_20582,Female,2004-01-21,State_C,General,5.75,3.47,0.81,No,Single,No
Student_20583,Male,2004-01-21,State_C,ST,6.37,5.57,4.32,No,Single,No
Student_20584,Male,2004-01-21,State_D,OBC,11.84,12.97,14.59,No,Single,No
Student_20585,Female,2004-01-21,State_B,General,6.42,6.98,6.46,Yes,Married,No
Student_20586,Female,2004-01-21,State_D,General,12.38,11.94,10.34,Yes,Single,No
Student_20587,Male,2004-01-21,State_B,SC,9.33,8.68,6.04,No,Single,No
Student_20588,Male,2004-01-22,State_A,ST,11.71,12.2,11.43,Yes,Single,Yes
Student_20589,Female,2004-01-22,State_C,ST,14.83,15.82,12.04,No,Single,No
Student_20590,Female,2004-01-22,State_D,OBC,11.71,10.77,7.63,No,Single,Yes
Student_20591,Female,2004-01-22,State_C,OBC,10.74,13.61,7.92,No,Married,No
Student_20592,Female,2004-01-22,State_B,General,9.35,9.81,12.69,No,Single,No
Student_20593,Male,2004-01-22,State_D,OBC,15.29,14.69,11.69,No,Married,No
Student_20594,Female,2004-01-23,State_B,General,8.27,9.21,9.18,No,Single,No
Student_20595,Female,2004-01-23,State_B,ST,11.67,9.15,11.22,No,Married,No
Student_20596,Female,2004-01-23,State_B,SC,5.63,5.4,4.85,No,Divorced,No
Student_20597,Female,2004-01-23,State_C,OBC,12.23,15.43,16.66,No,Single,No
Student_20598,Female,2004-01-23,State_B,OBC,3.82,3.86,4.91,No,Single,No
Student_20599,Female,2004-01-23,State_C,SC,8.8,8.34,9.43,No,Single,No
Student_20600,Male,2004-01-23,State_B,OBC,8.87,8.52,7.54,No,Single,No
Student_20601,Male,2004-01-24,State_A,ST,10.57,11.36,12.44,No,Single,No
Student_20602,Male,2004-01-24,State_C,General,12.38,13.14,12.21,No,Married,No
Student_20603,Female,2004-01-24,State_D,SC,12.69,11.83,14.5,No,Single,No
Student_20604,Male,2004-01-24,State_D,General,17.78,15.17,15.14,Yes,Single,No
Student_20605,Female,2004-01-24,State_A,General,14.11,17.88,17.15,No,Single,No
Student_20606,Male,2004-01-24,State_C,SC,10.8,8.27,6.38,No,Single,No
Student_20607,Male,2004-01-25,State_A,SC,7.92,5.37,5.29,No,Single,No
Student_20608,Male,2004-01-25,State_C,OBC,10.39,8.91,9.49,No,Married,No
Student_20609,Female,2004-01-25,State_D,General,13.22,11.73,9.5,No,Single,No
Student_20610,Female,2004-01-25,State_C,General,7.57,10.07,7.84,Yes,Single,No
Student_20611,Female,2004-01-25,State_D,General,8.32,7.17,11.68,No,Single,Yes
Student_20612,Male,2004-01-25,State_C,OBC,11.73,12.28,11.92,No,Married,No
Student_20613,Male,2004-01-26,State_C,General,10.59,11.03,9.05,No,Single,No
Student_20614,Female,2004-01-26,State_A,SC,16.87,20.0,20.0,No,Single,No
Student_20615,Female,2004-01-26,State_C,General,10.64,8.99,9.36,No,Married,No
Student_20616,Female,2004-01-26,State_D,General,14.44,17.01,18.4,No,Single,No
Student_20617,Female,2004-01-26,State_D,SC,9.44,6.74,0.27,No,Single,No
Student_20618,Female,2004-01-26,State_D,OBC,7.99,6.22,5.75,No,Married,No
Student_20619,Male,2004-01-27,State_B,OBC,15.76,17.78,13.87,No,Married,No
Student_20620,Female,2004-01-27,State_C,ST,14.23,16.03,16.24,No,Single,No
Student_20621,Male,2004-01-27,State_C,General,9.75,10.88,10.82,Yes,Single,No
Student_20622,Female,2004-01-27,State_B,General,11.22,11.22,11.54,No,Single,No
Student_20623,Female,2004-01-27,State_B,General,7.78,6.09,7.85,No,Single,No
Student_20624,Female,2004-01-27,State_D,OBC,12.32,10.99,8.77,No,Single,No
Student_20625,Female,2004-01-27,State_D,General,14.73,11.43,15.44,No,Single,No
Student_20626,Male,2004-01-28,State_C,SC,16.0,15.58,15.89,No,Single,No
Student_20627,Male,2004-01-28,State_A,OBC,8.26,8.68,10.05,No,Single,No
Student_20628,Male,2004-01-28,State_B,General,8.07,9.36,10.66,No,Single,No
Student_20629,Female,2004-01-28,State_C,OBC,11.14,11.6,11.83,No,Single,No
Student_20630,Female,2004-01-28,State_D,SC,7.82,7.8,4.62,No,Single,No
Student_20631,Female,2004-01-28,State_C,ST,9.09,9.48,7.96,No,Single,No
Student_20632,Female,2004-01-29,State_C,General,15.48,15.85,14.84,No,Married,No
Student_20633,Female,2004-01-29,State_B,General,7.59,5.4,8.43,No,Married,No
Student_20634,Male,2004-01-29,State_B,General,4.31,0.0,0.0,No,Single,No
Student_20635,Male,2004-01-29,State_B,SC,12.04,11.16,13.57,No,Single,No
Student_20636,Male,2004-01-29,State_C,ST,8.63,9.94,11.16,No,Single,No
Student_20637,Male,2004-01-29,State_D,General,14.78,14.13,16.54,No,Single,No
Student_20638,Male,2004-01-30,State_D,SC,7.49,4.16,4.31,No,Single,No
Student_20639,Female,2004-01-30,State_A,SC,14.28,13.25,10.41,No,Married,No
Student_20640,Male,2004-01-30,State_D,General,12.39,14.32,14.11,No,Single,No
Student_20641,Male,2004-01-30,State_C,OBC,11.06,8.95,6.88,No,Single,No
Student_20642,Male,2004-01-30,State_A,General,8.14,9.34,10.47,No,Single,No
Student_20643,Female,2004-01-30,State_D,General,7.04,5.46,0.61,Yes,Single,No
Student_20644,Female,2004-01-31,State_A,SC,17.02,12.26,9.16,No,Single,No
Student_20645,Female,2004-01-31,State_B,ST,8.04,6.43,1.55,No,Single,Yes
Student_20646,Male,2004-01-31,State_B,SC,9.75,6.44,7.86,Yes,Divorced,No
Student_20647,Female,2004-01-31,State_C,General,5.39,0.21,4.21,No,Married,No
Student_20648,Male,2004-01-31,State_C,SC,10.11,12.69,7.74,No,Single,No
Student_20649,Male,2004-01-31,State_B,OBC,4.9,6.96,8.03,Yes,Single,Yes
Student_20650,Female,2004-02-01,State_D,OBC,13.28,12.6,12.5,No,Single,No
Student_20651,Female,2004-02-01,State_C,General,10.4,9.66,6.08,No,Single,No
Student_20652,Male,2004-02-01,State_A,SC,9.98,12.24,11.73,No,Married,No
Student_20653,Female,2004-02-01,State_C,OBC,3.04,4.33,2.7,No,Single,No
Student_20654,Male,2004-02-01,State_D,General,4.13,2.78,0.77,No,Married,No
Student_20655,Male,2004-02-01,State_C,General,7.68,10.01,9.4,No,Divorced,No
Student_20656,Female,2004-02-01,State_C,OBC,14.46,12.42,12.44,No,Married,No
Student_20657,Other,2004-02-02,State_D,OBC,12.96,12.25,13.73,No,Single,No
Student_20658,Male,2004-02-02,State_A,ST,18.8,18.69,20.0,No,Single,No
Student_20659,Male,2004-02-02,State_D,SC,14.55,14.1,13.86,No,Single,No
Student_20660,Male,2004-02-02,State_B,OBC,5.03,3.51,3.19,No,Single,No
Student_20661,Male,2004-02-02,State_B,General,15.77,15.29,17.27,No,Single,No
Student_20662,Female,2004-02-02,State_B,SC,14.4,11.86,12.08,No,Married,No
Student_20663,Male,2004-02-03,State_D,General,8.78,13.1,8.55,No,Married,No
Student_20664,Male,2004-02-03,State_A,General,14.23,13.44,12.07,No,Single,No
Student_20665,Female,2004-02-03,State_D,SC,8.31,10.38,8.18,Yes,Divorced,No
Student_20666,Male,2004-02-03,State_B,General,6.89,8.11,8.2,No,Single,No
Student_20667,Other,2004-02-03,State_D,General,9.58,7.82,10.24,No,Single,No
Student_20668,Female,2004-02-03,State_B,General,3.56,4.19,2.09,No,Married,No
Student_20669,Male,2004-02-04,State_B,OBC,14.0,11.96,11.45,No,Single,No
Student_20670,Male,2004-02-04,State_A,SC,10.05,8.98,5.33,No,Single,No
Student_20671,Female,2004-02-04,State_C,General,9.66,8.48,8.34,No,Single,No
Student_20672,Male,2004-02-04,State_A,OBC,6.96,7.18,5.13,Yes,Married,No
Student_20673,Female,2004-02-04,State_D,General,16.42,14.76,13.31,No,Married,Yes
Student_20674,Female,2004-02-04,State_A,OBC,16.15,17.46,14.28,Yes,Divorced,No
Student_20675,Other,2004-02-05,State_A,General,14.89,16.83,17.36,No,Single,No
Student_20676,Male,2004-02-05,State_A,ST,7.5,9.06,11.12,No,Single,Yes
Student_20677,Female,2004-02-05,State_A,OBC,5.58,6.32,5.54,Yes,Single,No
Student_20678,Female,2004-02-05,State_D,General,13.28,14.68,13.14,No,Single,No
Student_20679,Male,2004-02-05,State_B,SC,14.45,14.74,16.07,No,Single,No
Student_20680,Female,2004-02-05,State_A,General,10.15,9.48,10.52,No,Single,No
Student_20681,Female,2004-02-05,State_D,General,7.48,12.3,9.26,No,Single,No
Student_20682,Male,2004-02-06,State_C,General,8.52,9.84,7.82,Yes,Single,Yes
Student_20683,Male,2004-02-06,State_A,OBC,8.78,3.76,2.2,Yes,Single,No
Student_20684,Male,2004-02-06,State_A,General,6.45,8.44,13.15,No,Single,No
Student_20685,Female,2004-02-06,State_C,OBC,13.3,13.14,15.51,No,Married,No
Student_20686,Female,2004-02-06,State_D,General,6.98,3.32,0.0,No,Single,No
Student_20687,Female,2004-02-06,State_D,SC,6.49,9.45,7.45,No,Single,No
Student_20688,Male,2004-02-07,State_A,General,7.48,8.2,4.59,No,Single,Yes
Student_20689,Male,2004-02-07,State_C,General,12.28,10.09,10.46,No,Single,No
Student_20690,Male,2004-02-07,State_C,General,8.17,9.2,7.58,No,Married,Yes
Student_20691,Female,2004-02-07,State_D,General,12.04,9.51,9.54,No,Single,No
Student_20692,Female,2004-02-07,State_B,OBC,5.74,6.02,2.82,No,Single,No
Student_20693,Male,2004-02-07,State_C,SC,7.21,7.99,4.89,No,Married,No
Student_20694,Male,2004-02-08,State_A,SC,11.12,8.23,6.42,No,Married,No
Student_20695,Male,2004-02-08,State_D,OBC,5.67,6.17,4.22,Yes,Married,No
Student_20696,Female,2004-02-08,State_B,ST,8.39,6.42,7.56,No,Married,No
Student_20697,Female,2004-02-08,State_C,OBC,12.32,9.62,8.75,No,Single,No
Student_20698,Male,2004-02-08,State_A,General,11.25,13.03,16.79,No,Married,No
Student_20699,Male,2004-02-08,State_D,General,8.18,7.79,9.32,No,Single,No
Student_20700,Female,2004-02-09,State_D,General,4.94,7.42,4.01,No,Married,No
Student_20701,Female,2004-02-09,State_B,General,9.41,8.01,4.48,No,Single,No
Student_20702,Male,2004-02-09,State_A,General,8.99,8.03,6.6,No,Single,No
Student_20703,Female,2004-02-09,State_C,OBC,8.01,9.6,7.81,No,Single,No
Student_20704,Male,2004-02-09,State_A,General,8.95,11.69,7.11,No,Married,No
Student_20705,Male,2004-02-09,State_C,General,13.77,14.43,16.6,No,Single,No
Student_20706,Male,2004-02-10,State_C,ST,15.88,14.37,18.45,No,Married,No
Student_20707,Female,2004-02-10,State_D,ST,10.86,10.54,9.96,No,Single,No
Student_20708,Male,2004-02-10,State_C,General,7.93,7.35,5.91,Yes,Single,No
Student_20709,Female,2004-02-10,State_B,OBC,12.42,9.91,8.61,No,Single,No
Student_20710,Male,2004-02-10,State_A,General,12.11,11.12,8.73,Yes,Single,No
Student_20711,Male,2004-02-10,State_A,OBC,20.0,20.0,20.0,No,Married,No
Student_20712,Male,2004-02-10,State_A,ST,12.96,11.75,14.07,No,Married,No
Student_20713,Female,2004-02-11,State_A,SC,11.66,8.96,7.06,No,Single,No
Student_20714,Female,2004-02-11,State_C,ST,12.49,10.99,10.57,No,Married,No
Student_20715,Male,2004-02-11,State_A,General,9.03,9.64,8.42,No,Married,No
Student_20716,Male,2004-02-11,State_C,General,13.5,12.09,12.59,No,Married,No
Student_20717,Female,2004-02-11,State_C,OBC,17.11,20.0,20.0,No,Single,No
Student_20718,Male,2004-02-11,State_B,OBC,11.65,12.32,13.31,No,Single,No
Student_20719,Female,2004-02-12,State_C,SC,13.4,9.9,7.64,No,Married,Yes
Student_20720,Female,2004-02-12,State_B,SC,6.92,8.56,8.84,No,Single,No
Student_20721,Female,2004-02-12,State_A,General,14.99,14.66,14.66,No,Single,No
Student_20722,Male,2004-02-12,State_B,SC,13.11,12.31,10.85,No,Single,No
Student_20723,Female,2004-02-12,State_C,General,8.42,6.6,2.86,Yes,Single,No
Student_20724,Male,2004-02-12,State_B,General,7.55,7.05,5.17,No,Single,No
Student_20725,Male,2004-02-13,State_A,OBC,7.34,9.62,9.99,Yes,Single,No
Student_20726,Male,2004-02-13,State_D,SC,9.72,8.13,9.38,No,Single,No
Student_20727,Male,2004-02-13,State_A,OBC,12.22,12.28,12.01,No,Single,No
Student_20728,Male,2004-02-13,State_A,OBC,16.16,16.0,16.97,Yes,Single,No
Student_20729,Female,2004-02-13,State_A,General,13.16,17.91,20.0,No,Married,No
Student_20730,Male,2004-02-13,State_A,General,10.12,8.25,1.35,No,Single,No
Student_20731,Male,2004-02-14,State_D,OBC,7.36,5.48,1.75,Yes,Single,No
Student_20732,Male,2004-02-14,State_A,OBC,5.8,4.13,1.48,No,Divorced,No
Student_20733,Female,2004-02-14,State_C,General,16.41,17.15,18.25,No,Single,No
Student_20734,Female,2004-02-14,State_C,General,2.53,3.31,0.99,No,Single,No
Student_20735,Male,2004-02-14,State_C,OBC,15.54,13.94,9.47,No,Married,No
Student_20736,Male,2004-02-14,State_D,OBC,5.06,5.38,6.38,No,Married,No
Student_20737,Female,2004-02-14,State_A,SC,9.98,9.6,11.03,No,Single,No
Student_20738,Male,2004-02-15,State_A,SC,10.99,13.75,15.44,Yes,Single,No
Student_20739,Male,2004-02-15,State_B,General,13.89,14.34,14.1,No,Single,No
Student_20740,Male,2004-02-15,State_B,OBC,5.91,4.73,3.93,No,Single,No
Student_20741,Male,2004-02-15,State_C,OBC,13.42,15.76,15.57,No,Single,Yes
Student_20742,Male,2004-02-15,State_A,General,6.05,6.94,5.6,No,Single,No
Student_20743,Male,2004-02-15,State_A,OBC,9.66,8.21,10.49,No,Single,Yes
Student_20744,Male,2004-02-16,State_D,OBC,4.19,2.69,3.03,Yes,Single,No
Student_20745,Female,2004-02-16,State_C,ST,13.26,13.09,14.87,No,Divorced,No
Student_20746,Male,2004-02-16,State_C,General,11.19,9.17,10.17,No,Single,No
Student_20747,Male,2004-02-16,State_C,General,7.43,7.35,5.21,No,Single,No
Student_20748,Female,2004-02-16,State_D,SC,9.88,9.85,11.81,Yes,Divorced,No
Student_20749,Female,2004-02-16,State_B,General,10.56,10.0,13.02,No,Single,Yes
Student_20750,Female,2004-02-17,State_A,General,10.43,9.59,11.79,No,Single,Yes
Student_20751,Female,2004-02-17,State_B,General,5.06,4.89,7.26,No,Divorced,No
Student_20752,Female,2004-02-17,State_A,General,11.72,10.3,8.71,No,Single,No
Student_20753,Male,2004-02-17,State_B,OBC,9.79,8.35,9.52,No,Married,No
Student_20754,Female,2004-02-17,State_C,General,14.39,13.09,12.46,No,Divorced,Yes
Student_20755,Female,2004-02-17,State_C,General,7.46,7.45,8.27,No,Married,No
Student_20756,Male,2004-02-18,State_A,ST,12.13,8.3,6.53,No,Married,No
Student_20757,Male,2004-02-18,State_C,ST,12.15,12.06,14.03,No,Married,No
Student_20758,Female,2004-02-18,State_C,ST,11.45,13.44,12.92,No,Single,No
Student_20759,Male,2004-02-18,State_A,ST,10.67,10.56,9.45,No,Single,No
Student_20760,Female,2004-02-18,State_B,SC,7.36,2.93,3.17,No,Single,No
Student_20761,Male,2004-02-18,State_A,OBC,9.09,11.1,10.09,No,Single,No
Student_20762,Male,2004-02-19,State_C,OBC,12.17,11.52,10.07,No,Single,No
Student_20763,Female,2004-02-19,State_A,General,9.89,8.51,4.82,Yes,Single,No
Student_20764,Female,2004-02-19,State_D,SC,15.61,14.55,14.49,No,Married,No
Student_20765,Male,2004-02-19,State_A,General,10.22,11.05,7.53,No,Single,No
Student_20766,Male,2004-02-19,State_B,SC,10.03,8.68,8.5,No,Single,No
Student_20767,Male,2004-02-19,State_D,OBC,13.67,14.65,14.35,No,Married,No
Student_20768,Female,2004-02-19,State_B,SC,7.4,7.48,5.58,Yes,Single,No
Student_20769,Male,2004-02-20,State_D,General,15.49,13.47,14.43,No,Single,No
Student_20770,Male,2004-02-20,State_C,OBC,4.27,4.65,1.7,Yes,Single,No
Student_20771,Female,2004-02-20,State_D,SC,10.07,11.69,11.37,No,Single,No
Student_20772,Female,2004-02-20,State_B,General,11.15,8.71,7.42,No,Single,No
Student_20773,Female,2004-02-20,State_A,OBC,11.58,10.6,8.98,No,Married,No
Student_20774,Male,2004-02-20,State_C,General,10.35,6.35,0.67,No,Divorced,Yes
Student_20775,Female,2004-02-21,State_A,SC,9.15,5.94,4.09,Yes,Married,No
Student_20776,Female,2004-02-21,State_B,OBC,7.81,5.45,4.67,Yes,Single,No
Student_20777,Male,2004-02-21,State_B,OBC,11.13,9.82,10.23,No,Married,No
Student_20778,Female,2004-02-21,State_D,General,8.45,8.58,9.84,No,Married,No
Student_20779,Female,2004-02-21,State_C,General,11.31,10.62,12.54,No,Married,No
Student_20780,Male,2004-02-21,State_D,SC,12.88,15.09,14.32,No,Divorced,No
Student_20781,Male,2004-02-22,State_C,OBC,15.03,13.15,9.44,No,Single,No
Student_20782,Female,2004-02-22,State_C,General,13.44,10.99,9.91,No,Single,No
Student_20783,Female,2004-02-22,State_D,General,10.68,10.5,12.06,No,Single,No
Student_20784,Female,2004-02-22,State_D,General,14.71,12.38,9.54,No,Single,No
Student_20785,Female,2004-02-22,State_C,General,7.41,3.83,2.46,No,Married,No
Student_20786,Male,2004-02-22,State_C,General,10.65,11.48,11.46,Yes,Single,No
Student_20787,Male,2004-02-23,State_A,General,7.68,8.74,4.34,Yes,Divorced,No
Student_20788,Other,2004-02-23,State_A,ST,14.82,14.87,16.54,No,Married,No
Student_20789,Female,2004-02-23,State_B,OBC,10.49,12.43,11.46,No,Single,No
Student_20790,Male,2004-02-23,State_A,SC,9.03,5.8,7.08,No,Single,No
Student_20791,Male,2004-02-23,State_C,General,15.98,14.99,15.77,No,Single,No
Student_20792,Female,2004-02-23,State_B,General,9.27,8.2,5.58,No,Married,No
Student_20793,Male,2004-02-23,State_B,SC,11.24,12.34,10.57,No,Single,No
Student_20794,Male,2004-02-24,State_D,ST,3.96,7.81,7.75,No,Single,No
Student_20795,Male,2004-02-24,State_D,OBC,17.53,16.72,16.88,No,Single,No
Student_20796,Female,2004-02-24,State_D,General,12.75,12.41,12.82,No,Married,No
Student_20797,Male,2004-02-24,State_D,OBC,15.43,13.91,16.46,No,Married,Yes
Student_20798,Male,2004-02-24,State_A,ST,7.48,4.86,2.74,No,Single,No
Student_20799,Male,2004-02-24,State_D,ST,8.61,8.49,5.06,No,Single,No
Student_20800,Male,2004-02-25,State_B,OBC,14.22,14.74,13.52,No,Single,No
Student_20801,Male,2004-02-25,State_C,SC,15.76,14.51,13.71,Yes,Married,No
Student_20802,Female,2004-02-25,State_C,SC,9.28,11.25,11.69,No,Married,No
Student_20803,Male,2004-02-25,State_B,General,10.19,13.02,12.26,No,Married,No
Student_20804,Female,2004-02-25,State_C,OBC,7.53,4.6,1.19,Yes,Divorced,No
Student_20805,Male,2004-02-25,State_D,OBC,12.36,15.79,17.83,No,Married,No
Student_20806,Female,2004-02-26,State_B,General,16.18,20.0,19.9,Yes,Single,No
Student_20807,Female,2004-02-26,State_C,OBC,11.38,11.25,10.55,No,Single,Yes
Student_20808,Male,2004-02-26,State_D,OBC,4.87,1.14,1.82,Yes,Married,Yes
Student_20809,Female,2004-02-26,State_B,SC,11.99,11.52,6.23,Yes,Single,No
Student_20810,Female,2004-02-26,State_A,General,14.46,13.09,16.3,No,Married,No
Student_20811,Female,2004-02-26,State_A,General,10.97,10.93,12.46,Yes,Single,No
Student_20812,Female,2004-02-27,State_C,OBC,6.85,7.99,6.83,No,Single,No
Student_20813,Male,2004-02-27,State_B,SC,8.18,3.23,2.38,No,Single,No
Student_20814,Female,2004-02-27,State_A,SC,6.92,7.23,7.08,No,Single,No
Student_20815,Female,2004-02-27,State_C,SC,15.18,15.19,13.89,Yes,Single,No
Student_20816,Female,2004-02-27,State_D,OBC,16.69,15.87,18.46,No,Single,Yes
Student_20817,Male,2004-02-27,State_D,SC,14.63,16.23,16.39,No,Married,No
Student_20818,Male,2004-02-28,State_D,General,5.65,5.81,8.62,Yes,Single,No
Student_20819,Male,2004-02-28,State_A,General,13.18,12.44,14.13,No,Single,No
Student_20820,Female,2004-02-28,State_B,ST,6.23,6.03,3.45,No,Single,No
Student_20821,Male,2004-02-28,State_D,OBC,13.7,13.61,11.18,No,Married,Yes
Student_20822,Female,2004-02-28,State_D,OBC,10.26,8.79,9.32,No,Single,No
Student_20823,Female,2004-02-28,State_D,General,10.0,11.02,10.46,No,Single,No
